"~id","~start_node_id","~end_node_id","~relationship_type","split","evidence","sentence_id","evidence_source","confidence","document","is_revised","relation_name","relation_id"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:1162014465768554775","4:94d2b4d1-0616-4f97-90b3-3538986833d7:279","4:94d2b4d1-0616-4f97-90b3-3538986833d7:13356","HEAD_OF_STATE","train_revised","['On 14 October 2013 the two parties began government formation talks with each other ','which resulted in the Second Faymann government that was appointed by President of Austria Heinz Fischer .']","['4']","inferred_cooccurrence",1,"Second Faymann government","true","head of state","P35"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:1159762665954869527","4:94d2b4d1-0616-4f97-90b3-3538986833d7:279","4:94d2b4d1-0616-4f97-90b3-3538986833d7:13361","HEAD_OF_STATE","train_revised","['On 14 October 2013 the two parties began government formation talks with each other ','which resulted in the Second Faymann government that was appointed by President of Austria Heinz Fischer .']","['4']","annotated",1,"Second Faymann government","true","head of state","P35"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:6919785225501285244","4:94d2b4d1-0616-4f97-90b3-3538986833d7:279","4:94d2b4d1-0616-4f97-90b3-3538986833d7:7036","LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY","dev_revised","['It saw the defeat of Spain by an alliance of Britain ','France ','Austria ( then a state of the Holy Roman Empire ) ','and the Dutch Republic .']","['1']","inferred_cooccurrence",1,"War of the Quadruple Alliance","true","located in the administrative territorial entity","P131"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:6917534525199221399","4:94d2b4d1-0616-4f97-90b3-3538986833d7:279","4:94d2b4d1-0616-4f97-90b3-3538986833d7:663","CONTAINS_ADMINISTRATIVE_TERRITORIAL_ENTITY","train_revised","['Christine Mayr - Lumetzberger ( born 1956 in Linz ','Austria ) is a teacher and former Benedictine nun who was excommunicated from the Roman Catholic Church when she and six others were ordained as priests by an Independent Catholic bishop in 2002 ','she called herself a Roman Catholic priest ','and she refused to recant .']","['0']","inferred_cooccurrence",1,"Christine Mayr-Lumetzberger","true","contains administrative territorial entity","P150"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:3984","4:94d2b4d1-0616-4f97-90b3-3538986833d7:279","4:94d2b4d1-0616-4f97-90b3-3538986833d7:835","CONTAINS_ADMINISTRATIVE_TERRITORIAL_ENTITY","train_revised","['The Palais Lanckoroński was a palace in Vienna ','Austria ','located at Jacquingasse 16 - 18 ','in the Landstraße District .']","['0']","annotated",1,"Palais Lanckoroński","true","contains administrative territorial entity","P150"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:4072","4:94d2b4d1-0616-4f97-90b3-3538986833d7:279","4:94d2b4d1-0616-4f97-90b3-3538986833d7:835","CONTAINS_ADMINISTRATIVE_TERRITORIAL_ENTITY","train_revised","['Joseph Matthäus Aigner ( 18 January 1818 ','Vienna19 February 1886 ','Vienna ) was an Austrian portrait painter ','who studied under Friedrich von Amerling and Carl Rahl .']","['0']","inferred_cooccurrence",1,"Joseph Matthäus Aigner","true","contains administrative territorial entity","P150"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:4219","4:94d2b4d1-0616-4f97-90b3-3538986833d7:279","4:94d2b4d1-0616-4f97-90b3-3538986833d7:835","CONTAINS_ADMINISTRATIVE_TERRITORIAL_ENTITY","train_revised","['As at 31 December 2014 ','Hypo Italy was a subsidiary HBI - Bundesholding A.G. ','a Vienna - based sub - holding company for the government of Austria .']","['4']","annotated",1,"Hypo Alpe-Adria-Bank (Italy)","true","contains administrative territorial entity","P150"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:4255","4:94d2b4d1-0616-4f97-90b3-3538986833d7:279","4:94d2b4d1-0616-4f97-90b3-3538986833d7:835","CONTAINS_ADMINISTRATIVE_TERRITORIAL_ENTITY","train_revised","[]","[]","unresolved_multihop",1,"Minna Lachs","true","contains administrative territorial entity","P150"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:4285","4:94d2b4d1-0616-4f97-90b3-3538986833d7:279","4:94d2b4d1-0616-4f97-90b3-3538986833d7:835","CONTAINS_ADMINISTRATIVE_TERRITORIAL_ENTITY","train_revised","['He died in exile in 1975 in Vienna ','Austria .']","['7']","annotated",1,"József Mindszenty","true","contains administrative territorial entity","P150"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:4578","4:94d2b4d1-0616-4f97-90b3-3538986833d7:279","4:94d2b4d1-0616-4f97-90b3-3538986833d7:835","CONTAINS_ADMINISTRATIVE_TERRITORIAL_ENTITY","train_revised","['The Occupation of the Hainburger Au wetlands in December 1984 marked a turning point for awareness in German speaking central Europe and was of great significance for the development of democratic processes in Austria .','It is a short distance to the east of Vienna 's main airport .']","['0','2']","annotated",1,"Occupation of the Hainburger Au","true","contains administrative territorial entity","P150"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:4647","4:94d2b4d1-0616-4f97-90b3-3538986833d7:279","4:94d2b4d1-0616-4f97-90b3-3538986833d7:835","CONTAINS_ADMINISTRATIVE_TERRITORIAL_ENTITY","train_revised","['Rudolf Koechlin ( 11 November 1862 – 11 February 1939 ) was an Austrian mineralogist .','Koechlin was born and died in Vienna .','He studied mineralogy ','crystallography ','petrology and geology at the University of Vienna ','obtaining his doctorate in 1887 with a thesis on manganite ','polianite and pyrolusite .','At Vienna ','his instructors included Gustav Tschermak and Albrecht Schrauf .','In 1884 he began work as a volunteer in the mineralogical - petrography department of the Naturhistorisches Hofmuseum in Vienna .','His scientific research largely dealt with minerals found in the Tauern region in Austria ','e.g.']","['0','1','2','3','4','6']","annotated",1,"Rudolf Koechlin","true","contains administrative territorial entity","P150"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:4649","4:94d2b4d1-0616-4f97-90b3-3538986833d7:279","4:94d2b4d1-0616-4f97-90b3-3538986833d7:835","CONTAINS_ADMINISTRATIVE_TERRITORIAL_ENTITY","train_revised","['Adolf Franklin Rebner ( also Adolph Rebner ) ( 21 November 1876 in Vienna ','Austria – 19 June 1967 in Baden - Baden ','Germany ) was an Austrian violinist and violist .']","['0']","annotated",1,"Adolf Rebner","true","contains administrative territorial entity","P150"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:4734","4:94d2b4d1-0616-4f97-90b3-3538986833d7:279","4:94d2b4d1-0616-4f97-90b3-3538986833d7:835","CONTAINS_ADMINISTRATIVE_TERRITORIAL_ENTITY","train_revised","['He studied medicine in Vienna ','Prague and Padua ','and was later an obstetrician and assistant to professor Johann Klein of the maternity clinic at the Vienna General Hospital in Austria .']","['1']","annotated",1,"Franz Breit","true","contains administrative territorial entity","P150"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:4787","4:94d2b4d1-0616-4f97-90b3-3538986833d7:279","4:94d2b4d1-0616-4f97-90b3-3538986833d7:835","CONTAINS_ADMINISTRATIVE_TERRITORIAL_ENTITY","dev_revised","[]","[]","unresolved_multihop",1,"War of the Quadruple Alliance","true","contains administrative territorial entity","P150"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:6919786325012935481","4:94d2b4d1-0616-4f97-90b3-3538986833d7:279","4:94d2b4d1-0616-4f97-90b3-3538986833d7:29497","CONTAINS_ADMINISTRATIVE_TERRITORIAL_ENTITY","train_revised","['The Occupation of the Hainburger Au wetlands in December 1984 marked a turning point for awareness in German speaking central Europe and was of great significance for the development of democratic processes in Austria .','The Hainburger Au is a large naturally occurring flood plain bordering the River Danube at ','and upstream of ','Hainburg in Lower Austria .']","['0','1']","annotated",1,"Occupation of the Hainburger Au","true","contains administrative territorial entity","P150"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:6917534525199253038","4:94d2b4d1-0616-4f97-90b3-3538986833d7:279","4:94d2b4d1-0616-4f97-90b3-3538986833d7:32302","CONTAINS_ADMINISTRATIVE_TERRITORIAL_ENTITY","train_revised","['His scientific research largely dealt with minerals found in the Tauern region in Austria ','e.g.']","['6']","inferred_cooccurrence",1,"Rudolf Koechlin","true","contains administrative territorial entity","P150"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:6924289924640311453","4:94d2b4d1-0616-4f97-90b3-3538986833d7:279","4:94d2b4d1-0616-4f97-90b3-3538986833d7:34973","CONTAINS_ADMINISTRATIVE_TERRITORIAL_ENTITY","train_revised","[]","[]","unresolved_multihop",1,"ServusTV","true","contains administrative territorial entity","P150"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:1170950196767490327","4:94d2b4d1-0616-4f97-90b3-3538986833d7:279","4:94d2b4d1-0616-4f97-90b3-3538986833d7:38","CONTINENT","train_revised","[]","[]","unresolved_multihop",1,"Let's Get Back to Bed – Boy!","true","continent","P30"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:1173201996581175575","4:94d2b4d1-0616-4f97-90b3-3538986833d7:279","4:94d2b4d1-0616-4f97-90b3-3538986833d7:38","CONTINENT","train_revised","[]","[]","unresolved_multihop",1,"Back for Good (album)","true","continent","P30"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:1175453796394860823","4:94d2b4d1-0616-4f97-90b3-3538986833d7:279","4:94d2b4d1-0616-4f97-90b3-3538986833d7:38","CONTINENT","train_revised","['Yes for Europe is the Brussels - based European Confederation of Young Entrepreneurs founded in 1988 to represent young entrepreneurs in Europe .','Young entrepreneurs from Austria ','France ','Germany ','Greece ','Italy ','Portugal as well as from Japan and met in Capri ','Italy ','during the National Convention of Confindustria Giovani Imprenditori to sign the “ International Young Entrepreneurs Charter ” ','the so - called “ Capri Charter ” which established the fundamental principles for the future cooperation .']","['0','3']","annotated",1,"European Confederation of Young Entrepreneurs","true","continent","P30"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:1177705596208546071","4:94d2b4d1-0616-4f97-90b3-3538986833d7:279","4:94d2b4d1-0616-4f97-90b3-3538986833d7:38","CONTINENT","train_revised","['The Brenner Pass ','in the Alps at the border between Austria and Italy ','is one of the most important traffic connections between northern and southern Europe ','and the motorway going over it is infamous for its frequent traffic jams .']","['3']","inferred_cooccurrence",1,"Brenner Base Tunnel","true","continent","P30"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:1179957396022231319","4:94d2b4d1-0616-4f97-90b3-3538986833d7:279","4:94d2b4d1-0616-4f97-90b3-3538986833d7:38","CONTINENT","train_revised","['The Occupation of the Hainburger Au wetlands in December 1984 marked a turning point for awareness in German speaking central Europe and was of great significance for the development of democratic processes in Austria .']","['0']","annotated",1,"Occupation of the Hainburger Au","true","continent","P30"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:1182209195835916567","4:94d2b4d1-0616-4f97-90b3-3538986833d7:279","4:94d2b4d1-0616-4f97-90b3-3538986833d7:38","CONTINENT","train_revised","['The single peaked at number one in Austria ','Ireland ','New Zealand ','and the United Kingdom ','and reached the top five across Europe and in Australia .']","['6']","inferred_cooccurrence",1,"Push the Button (Sugababes song)","true","continent","P30"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:1184460995649601815","4:94d2b4d1-0616-4f97-90b3-3538986833d7:279","4:94d2b4d1-0616-4f97-90b3-3538986833d7:38","CONTINENT","dev_revised","['Recently ','Pljeskavica has gained popularity elsewhere in Europe and is served in a few speciality fast food restaurants in Germany ','Sweden ','and Austria .']","['2']","inferred_cooccurrence",1,"Pljeskavica","true","continent","P30"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:1168698396953805079","4:94d2b4d1-0616-4f97-90b3-3538986833d7:279","4:94d2b4d1-0616-4f97-90b3-3538986833d7:777","CONTINENT","train_revised","['The Jewish community of Rhodes appealed for help from the Jewish community in Constantinople ','who forwarded the appeal to European governments .','In the United Kingdom and Austria ','Jewish communities gained support from their governments .']","['5','6']","annotated",1,"Rhodes blood libel","true","continent","P30"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:1157459189094678807","4:94d2b4d1-0616-4f97-90b3-3538986833d7:279","4:94d2b4d1-0616-4f97-90b3-3538986833d7:13356","HEAD_OF_GOVERNMENT","train_revised","['The Second Faymann government was a government of Austrian Chancellor Werner Faymann .','It took office on 16 December 2013 following the 2013 legislative election ','succeeding the First Faymann government .','On 17 May 2016 ','it was succeeded by the Kern government ','following Faymann 's resignation amidst the 2016 presidential election .','On 14 October 2013 the two parties began government formation talks with each other ','which resulted in the Second Faymann government that was appointed by President of Austria Heinz Fischer .','On 9 May 2016 ','shortly after the first round of the 2016 presidential election ','Chancellor Faymann declared he would step down .']","['0','1','2','4','7']","annotated",1,"Second Faymann government","true","head of government","P6"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:1164214588535734551","4:94d2b4d1-0616-4f97-90b3-3538986833d7:279","4:94d2b4d1-0616-4f97-90b3-3538986833d7:13357","HEAD_OF_GOVERNMENT","train_revised","[]","[]","unresolved_multihop",1,"Second Faymann government","true","head of government","P6"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:1159710988908364055","4:94d2b4d1-0616-4f97-90b3-3538986833d7:279","4:94d2b4d1-0616-4f97-90b3-3538986833d7:13361","HEAD_OF_GOVERNMENT","train_revised","['On 14 October 2013 the two parties began government formation talks with each other ','which resulted in the Second Faymann government that was appointed by President of Austria Heinz Fischer .']","['4']","annotated",1,"Second Faymann government","true","head of government","P6"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:1161962788722049303","4:94d2b4d1-0616-4f97-90b3-3538986833d7:279","4:94d2b4d1-0616-4f97-90b3-3538986833d7:13365","HEAD_OF_GOVERNMENT","train_revised","[]","[]","unresolved_multihop",1,"Second Faymann government","true","head of government","P6"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:1157434999838867736","4:94d2b4d1-0616-4f97-90b3-3538986833d7:280","4:94d2b4d1-0616-4f97-90b3-3538986833d7:24920","ETHNIC_GROUP","train_revised","['They are known as crayfish in New Zealand English and koura ( or kōura ) in Māori ( although both names are also used in New Zealand for the distantly related marine rock lobsters ) .','Both species are a traditional food for Māori ','and a small koura aquaculture industry supplies the restaurant market .']","['1','3']","annotated",1,"Paranephrops","true","ethnic group","P172"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:1152935798258008344","4:94d2b4d1-0616-4f97-90b3-3538986833d7:280","4:94d2b4d1-0616-4f97-90b3-3538986833d7:10349","CONTINENT","train_revised","['There are six monarchies in Oceania ; that is : self - governing sovereign states in Oceania where supreme power resides with an individual hereditary head ','who is recognised as the head of state .','Australia and New Zealand have dependencies within the region and outside it ','although five non - sovereign constituent monarchs are recognized by New Zealand ','Papua New Guinea and France .']","['0','4']","annotated",1,"Monarchies in Oceania","true","continent","P30"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:1155187598071693592","4:94d2b4d1-0616-4f97-90b3-3538986833d7:280","4:94d2b4d1-0616-4f97-90b3-3538986833d7:10349","CONTINENT","dev_revised","['The ages of consent for sexual activity vary by jurisdiction across Australia ','New Zealand and Oceania ','ranging from age 15 to age 18 .']","['0']","inferred_cooccurrence",1,"Ages of consent in Oceania","true","continent","P30"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:1152963286048702744","4:94d2b4d1-0616-4f97-90b3-3538986833d7:280","4:94d2b4d1-0616-4f97-90b3-3538986833d7:24914","OFFICIAL_LANGUAGE","train_revised","['They are known as crayfish in New Zealand English and koura ( or kōura ) in Māori ( although both names are also used in New Zealand for the distantly related marine rock lobsters ) .']","['1']","inferred_cooccurrence",1,"Paranephrops","true","official language","P37"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:1155215085862387992","4:94d2b4d1-0616-4f97-90b3-3538986833d7:280","4:94d2b4d1-0616-4f97-90b3-3538986833d7:30353","OFFICIAL_LANGUAGE","train_revised","['Cape Campbell ','Te Karaka in the Māori language ','is in Marlborough ','New Zealand ','on the northeastern coast of the South Island .']","['0']","inferred_cooccurrence",1,"Cape Campbell","true","official language","P37"
