"~id","~labels","aliases","name","id","type"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:10184","LOC;ZEntity","['Oregon Territory']","Oregon Territory","Oregon Territory::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:10210","MISC;ZEntity","['DE','Destroyer escort','Destroyer escorts','destroyer escorts']","Destroyer escorts","Destroyer escorts::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:10212","MISC;ZEntity","['Kaibōkan']","Kaibōkan","Kaibōkan::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:10213","ORG;ZEntity","['Imperial Japanese Navy']","Imperial Japanese Navy","Imperial Japanese Navy::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:10214","ORG;ZEntity","['Royal Navy']","Royal Navy","Royal Navy::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:10216","ORG;ZEntity","['Kriegsmarine']","Kriegsmarine","Kriegsmarine::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:10219","ORG;ZEntity","['Romanian Navy']","Romanian Navy","Romanian Navy::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:10220","ORG;ZEntity","['the United States Navy']","the United States Navy","the United States Navy::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:10334","PER;ZEntity","['Ares','Áres']","Ares","Ares::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:10336","PER;ZEntity","['Athena']","Athena","Athena::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:10341","MISC;ZEntity","['Iliad']","Iliad","Iliad::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:10344","PER;ZEntity","['Aphrodite']","Aphrodite","Aphrodite::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:10349","LOC;ZEntity","['Oceania']","Oceania","Oceania::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:10351","LOC;ZEntity","['Pacific Ocean']","Pacific Ocean","Pacific Ocean::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:10359","LOC;ZEntity","['Northern Hemisphere']","Northern Hemisphere","Northern Hemisphere::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:10403","LOC;ZEntity","['Gasconade County']","Gasconade County","Gasconade County::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:10500","MISC;ZEntity","['Palme d'Or']","Palme d'Or","Palme d'Or::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:10566","LOC;ZEntity","['Southern Italy']","Southern Italy","Southern Italy::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:10588","ORG;ZEntity","['Leeds United']","Leeds United","Leeds United::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:10610","LOC;ZEntity","['Lancashire']","Lancashire","Lancashire::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:10613","LOC;ZEntity","['Washington D.C.']","Washington D.C.","Washington D.C.::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:10618","LOC;ZEntity","['Panama','Panamanian']","Panama","Panama::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:10635","PER;ZEntity","['William Howard Taft']","William Howard Taft","William Howard Taft::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:10662","LOC;ZEntity","['East River']","East River","East River::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:10663","LOC;ZEntity","['New','New River']","New River","New River::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:10664","LOC;ZEntity","['West Virginia']","West Virginia","West Virginia::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:10668","LOC;ZEntity","['Mercer County']","Mercer County","Mercer County::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:10676","LOC;ZEntity","['Giles County']","Giles County","Giles County::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:10681","LOC;ZEntity","['Lincoln','Lincoln City']","Lincoln","Lincoln::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:10711","MISC;ZEntity","['Windows']","Windows","Windows::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:10747","PER;ZEntity","['Mary','Mary II']","Mary II","Mary II::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:10748","ORG;ZEntity","['Convention Parliament']","Convention Parliament","Convention Parliament::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:10772","MISC;ZEntity","['First Battle of Manassas']","First Battle of Manassas","First Battle of Manassas::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:10816","ORG;ZEntity","['British TV']","British TV","British TV::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:10874","MISC;ZEntity","['Seven Years' War']","Seven Years' War","Seven Years' War::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:10880","PER;ZEntity","['Louis XVI']","Louis XVI","Louis XVI::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:10943","ORG;ZEntity","['Navy','U.S. Navy']","U.S. Navy","U.S. Navy::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:11017","PER;ZEntity","['Helen']","Helen","Helen::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:11035","MISC;ZEntity","['Windows NT']","Windows NT","Windows NT::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:11039","MISC;ZEntity","['OS/2']","OS/2","OS/2::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:11049","MISC;ZEntity","['Windows 2000']","Windows 2000","Windows 2000::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:11102","PER;ZEntity","['Philip Henry Sheridan','Sheridan']","Sheridan","Sheridan::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:11107","LOC;ZEntity","['East']","East","East::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:11110","MISC;ZEntity","['Burning']","Burning","Burning::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:11111","PER;ZEntity","['Robert E. Lee']","Robert E. Lee","Robert E. Lee::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:11126","LOC;ZEntity","['Frenchman']","Frenchman","Frenchman::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:11173","LOC;ZEntity","['The United States']","The United States","The United States::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:11185","ORG;ZEntity","['Live Labs','Microsoft Live Labs']","Live Labs","Live Labs::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:11187","ORG;ZEntity","['Microsoft Research']","Microsoft Research","Microsoft Research::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:11193","ORG;ZEntity","['Microsoft Bing']","Microsoft Bing","Microsoft Bing::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:11221","MISC;ZEntity","['B-29','B-29 Superfortress','B-29 Superfortresses','B-29s']","B-29 Superfortresses","B-29 Superfortresses::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:11243","MISC;ZEntity","['Asian Volleyball Cup']","Asian Volleyball Cup","Asian Volleyball Cup::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:11266","LOC;ZEntity","['Britain']","Britain","Britain::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:11285","LOC;ZEntity","['Costa Rica','Costa Rican']","Costa Rican","Costa Rican::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:11473","LOC;ZEntity","['Tasmania']","Tasmania","Tasmania::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:11475","ORG;ZEntity","['Tasmanian Aborigines']","Tasmanian Aborigines","Tasmanian Aborigines::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:11503","LOC;ZEntity","['western United States']","western United States","western United States::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:11561","PER;ZEntity","['William IV']","William IV","William IV::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:11569","LOC;ZEntity","['Lombardy']","Lombardy","Lombardy::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:11577","PER;ZEntity","['Napoléon III']","Napoléon III","Napoléon III::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:11643","PER;ZEntity","['Joe Clark']","Joe Clark","Joe Clark::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:11764","LOC;ZEntity","['Yorkshire']","Yorkshire","Yorkshire::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:11794","LOC;ZEntity","['Arizona']","Arizona","Arizona::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:11796","LOC;ZEntity","['southern Florida']","southern Florida","southern Florida::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:11812","LOC;ZEntity","['Ionian Islands']","Ionian Islands","Ionian Islands::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:11845","LOC;ZEntity","['Valencian']","Valencian","Valencian::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:11847","LOC;ZEntity","['Catalonia']","Catalonia","Catalonia::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:11904","LOC;ZEntity","['Essex County']","Essex County","Essex County::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:11938","PER;ZEntity","['Albert Speer','Speer']","Speer","Speer::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:11962","LOC;ZEntity","['Kananaskis Country']","Kananaskis Country","Kananaskis Country::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:12025","PER;ZEntity","['Bernhard Siebken','Siebken']","Siebken","Siebken::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:12028","ORG;ZEntity","['LSSAH','Leibstandarte SS Adolf Hitler']","Leibstandarte SS Adolf Hitler","Leibstandarte SS Adolf Hitler::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:12029","LOC;ZEntity","['Eastern Front']","Eastern Front","Eastern Front::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:12030","PER;ZEntity","['Seibken']","Seibken","Seibken::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:12032","ORG;ZEntity","['26th SS Panzer Grenadier Regiment']","26th SS Panzer Grenadier Regiment","26th SS Panzer Grenadier Regiment::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:12033","ORG;ZEntity","['25th SS Panzer Grenadier Regiment']","25th SS Panzer Grenadier Regiment","25th SS Panzer Grenadier Regiment::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:12034","ORG;ZEntity","['SS Division Hitlerjugend']","SS Division Hitlerjugend","SS Division Hitlerjugend::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:12039","ORG;ZEntity","['Waffen-SS']","Waffen-SS","Waffen-SS::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:12092","LOC;ZEntity","['Baja California']","Baja California","Baja California::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:12109","MISC;ZEntity","['Welsh']","Welsh","Welsh::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:12130","PER;ZEntity","['Dixon','Paul Rand Dixon']","Dixon","Dixon::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:12142","ORG;ZEntity","['Norwegian Parliament','Parliament']","Norwegian Parliament","Norwegian Parliament::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:12208","PER;ZEntity","['Friedrich Ebert']","Friedrich Ebert","Friedrich Ebert::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:12234","PER;ZEntity","['Carrie Lam','Cheng Yuet - ngor','Lam']","Lam","Lam::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:12238","PER;ZEntity","['Leung Chun-ying']","Leung Chun-ying","Leung Chun-ying::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:12268","LOC;ZEntity","['Wyoming']","Wyoming","Wyoming::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:12345","LOC;ZEntity","['North Queensland']","North Queensland","North Queensland::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:12392","LOC;ZEntity","['Montenegrin','Montenegro']","Montenegro","Montenegro::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:12442","LOC;ZEntity","['Polynesian']","Polynesian","Polynesian::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:12443","LOC;ZEntity","['Tahiti','Tahitian']","Tahiti","Tahiti::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:12453","PER;ZEntity","['Albert','Albert Tatlock']","Albert","Albert::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:12465","ORG;ZEntity","['Devon and Cornwall County Division']","Devon and Cornwall County Division","Devon and Cornwall County Division::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:12470","ORG;ZEntity","['77th Infantry Division']","77th Infantry Division","77th Infantry Division::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:12554","LOC;ZEntity","['Iberian Peninsula']","Iberian Peninsula","Iberian Peninsula::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:12555","MISC;ZEntity","['Classical Latin']","Classical Latin","Classical Latin::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:12584","LOC;ZEntity","['Americas']","Americas","Americas::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:12630","MISC;ZEntity","['Crimean War']","Crimean War","Crimean War::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:12646","ORG;ZEntity","['Europe']","Europe","Europe::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:12667","LOC;ZEntity","['Valais']","Valais","Valais::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:12707","PER;ZEntity","['Mary','Mary II of England','Victoria Alexandra Alice Mary']","Mary","Mary::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:12708","PER;ZEntity","['Louis XII']","Louis XII","Louis XII::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:12710","LOC;ZEntity","['Suffolk']","Suffolk","Suffolk::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:12730","LOC;ZEntity","['Newfoundland','Newfoundland and Labrador']","Newfoundland","Newfoundland::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:12743","LOC;ZEntity","['Delaware']","Delaware","Delaware::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:12761","LOC;ZEntity","['Northern Beaches']","Northern Beaches","Northern Beaches::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:12808","LOC;ZEntity","['Mecklenburg-Vorpommern']","Mecklenburg-Vorpommern","Mecklenburg-Vorpommern::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:12869","LOC;ZEntity","['Portland']","Portland","Portland::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:12884","MISC;ZEntity","['.NET Framework']",".NET Framework",".NET Framework::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:12885","MISC;ZEntity","['BitLocker']","BitLocker","BitLocker::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:12902","PER;ZEntity","['Claude Stanley Choules']","Claude Stanley Choules","Claude Stanley Choules::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:12905","ORG;ZEntity","['RAN','Royal Australian Navy']","Royal Australian Navy","Royal Australian Navy::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:12907","PER;ZEntity","['Choules']","Choules","Choules::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:12949","LOC;ZEntity","['Midwest']","Midwest","Midwest::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:12954","LOC;ZEntity","['Columbia']","Columbia","Columbia::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:12975","LOC;ZEntity","['Lake Michigan']","Lake Michigan","Lake Michigan::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:13053","LOC;ZEntity","['Vermont']","Vermont","Vermont::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:13063","LOC;ZEntity","['Province of Udine']","Province of Udine","Province of Udine::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:13064","LOC;ZEntity","['Friuli – Venezia Giulia']","Friuli – Venezia Giulia","Friuli – Venezia Giulia::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:13072","LOC;ZEntity","['People 's Republic of China']","People 's Republic of China","People 's Republic of China::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:13079","LOC;ZEntity","['Richmond']","Richmond","Richmond::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:13100","LOC;ZEntity","['Saudi Arabia']","Saudi Arabia","Saudi Arabia::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:13128","ORG;ZEntity","['Council of Ministers']","Council of Ministers","Council of Ministers::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:13164","LOC;ZEntity","['Majorca']","Majorca","Majorca::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:13170","LOC;ZEntity","['Bavarian']","Bavarian","Bavarian::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:13216","LOC;ZEntity","['Canada East']","Canada East","Canada East::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:13232","LOC;ZEntity","['Western Tasmania']","Western Tasmania","Western Tasmania::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:13237","LOC;ZEntity","['South West Tasmania']","South West Tasmania","South West Tasmania::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:13259","MISC;ZEntity","['More Than a Feeling']","More Than a Feeling","More Than a Feeling::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:13260","MISC;ZEntity","['Peace of Mind']","Peace of Mind","Peace of Mind::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:13261","MISC;ZEntity","['Foreplay/Long Time']","Foreplay/Long Time","Foreplay/Long Time::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:13262","MISC;ZEntity","['Rock and Roll Band']","Rock and Roll Band","Rock and Roll Band::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:13263","MISC;ZEntity","['Smokin']","Smokin","Smokin::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:13265","MISC;ZEntity","['A Man I'll Never Be']","A Man I'll Never Be","A Man I'll Never Be::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:13266","MISC;ZEntity","['Amanda']","Amanda","Amanda::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:13320","PER;ZEntity","['Eleanor Roosevelt']","Eleanor Roosevelt","Eleanor Roosevelt::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:13356","PER;ZEntity","['Faymann','Werner Faymann']","Faymann","Faymann::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:13357","PER;ZEntity","['Kern']","Kern","Kern::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:13361","PER;ZEntity","['Heinz Fischer']","Heinz Fischer","Heinz Fischer::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:13365","PER;ZEntity","['Mitterlehner']","Mitterlehner","Mitterlehner::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:13386","LOC;ZEntity","['Franklin District']","Franklin District","Franklin District::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:13387","LOC;ZEntity","['Waikato Plains']","Waikato Plains","Waikato Plains::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:13390","LOC;ZEntity","['Auckland Region']","Auckland Region","Auckland Region::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:13392","PER;ZEntity","['Waikato']","Waikato","Waikato::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:13393","LOC;ZEntity","['Hauraki']","Hauraki","Hauraki::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:13394","LOC;ZEntity","['Waikato Region']","Waikato Region","Waikato Region::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:13427","LOC;ZEntity","['Washington','D.C']","Washington, D.C","Washington, D.C::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:13434","PER;ZEntity","['Al Chang']","Al Chang","Al Chang::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:13438","ORG;ZEntity","['Army','U.S. Army']","U.S. Army","U.S. Army::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:13443","LOC;ZEntity","['German Empire']","German Empire","German Empire::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:13449","ORG;ZEntity","['Reichstag']","Reichstag","Reichstag::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:13450","PER;ZEntity","['Otto von Bismarck']","Otto von Bismarck","Otto von Bismarck::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:13494","LOC;ZEntity","['Gloucester County']","Gloucester County","Gloucester County::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:13521","LOC;ZEntity","['North Sea']","North Sea","North Sea::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:13576","LOC;ZEntity","['Kerala']","Kerala","Kerala::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:13625","LOC;ZEntity","['Lugo province']","Lugo province","Lugo province::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:13626","LOC;ZEntity","['Galicia']","Galicia","Galicia::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:13657","LOC;ZEntity","['Bahia']","Bahia","Bahia::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:13749","LOC;ZEntity","['Tamil Nadu']","Tamil Nadu","Tamil Nadu::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:13750","ORG;ZEntity","['Legislative Council of India']","Legislative Council of India","Legislative Council of India::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:13764","PER;ZEntity","['A.P.J.']","A.P.J.","A.P.J.::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:13765","PER;ZEntity","['Abdul Kalam']","Abdul Kalam","Abdul Kalam::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:13843","ORG;ZEntity","['CBeebies']","CBeebies","CBeebies::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:13914","PER;ZEntity","['Amy Grant','Grant','Rhoda Grant','Ulysses Grant','Ulysses S. Grant']","Grant","Grant::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:13932","ORG;ZEntity","['German Army']","German Army","German Army::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:13953","PER;ZEntity","['Whitlam']","Whitlam","Whitlam::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:14043","LOC;ZEntity","['CVRD','Comox Valley','Comox Valley Regional District']","Comox Valley Regional District","Comox Valley Regional District::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:14045","LOC;ZEntity","['Regional District of Comox-Strathcona']","Regional District of Comox-Strathcona","Regional District of Comox-Strathcona::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:14047","LOC;ZEntity","['Comox - Strathcona']","Comox - Strathcona","Comox - Strathcona::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:14053","LOC;ZEntity","['Strathcona Regional District']","Strathcona Regional District","Strathcona Regional District::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:14055","LOC;ZEntity","['Regional District of Nanaimo']","Regional District of Nanaimo","Regional District of Nanaimo::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:14147","LOC;ZEntity","['Rhode Island']","Rhode Island","Rhode Island::LOC","LOC"
