id,name,type,aliases
Killswitch Engage::ORG,Killswitch Engage,ORG,"[""Killswitch Engage""]"
Howard Jones::PER,Howard Jones,PER,"[""Howard Jones""]"
Elysium::MISC,Elysium,MISC,"[""Elysium""]"
Jenkins::PER,Jenkins,PER,"[""Jenkins"", ""Jonah Jenkins""]"
Milligram::ORG,Milligram,ORG,"[""Milligram""]"
Only Living Witness::ORG,Only Living Witness,ORG,"[""Only Living Witness""]"
We Cannot Deny::MISC,We Cannot Deny,MISC,"[""We Cannot Deny""]"
Crazyfists::ORG,Crazyfists,ORG,"[""Crazyfists""]"
Lindow::PER,Lindow,PER,"[""Lindow""]"
I 'll Go Until My Heart Stops::MISC,I 'll Go Until My Heart Stops,MISC,"[""I 'll Go Until My Heart Stops""]"
Hinduism::ORG,Hinduism,ORG,"[""Hinduism""]"
the late 19th century::TIME,the late 19th century,TIME,"[""the late 19th century""]"
Swami Vivekananda::PER,Swami Vivekananda,PER,"[""Swami Vivekananda""]"
–1902::TIME,–1902,TIME,"[""–1902""]"
Ramakrishna Paramahamsa::PER,Ramakrishna Paramahamsa,PER,"[""Ramakrishna Paramahamsa""]"
Swami Paramananda::PER,Swami Paramananda,PER,"[""Swami Paramananda""]"
Vedanta::MISC,Vedanta,MISC,"[""Vedanta""]"
Hindus::ORG,Hindus,ORG,"[""Hindu"", ""Hindus""]"
Los Angeles Hindu Society::ORG,Los Angeles Hindu Society,ORG,"[""Los Angeles Hindu Society""]"
Pasadena Hindu Temple::LOC,Pasadena Hindu Temple,LOC,"[""Pasadena Hindu Temple""]"
Plattsburgh International Airport::LOC,Plattsburgh International Airport,LOC,"[""Plattsburgh International Airport""]"
three nautical miles::NUM,three nautical miles,NUM,"[""6   km"", ""three   nautical miles""]"
Plattsburgh::LOC,Plattsburgh,LOC,"[""Plattsburgh""]"
Clinton County::LOC,Clinton County,LOC,"[""Clinton County""]"
Plattsburgh Air Force Base::LOC,Plattsburgh Air Force Base,LOC,"[""Plattsburgh Air Force Base""]"
Plattsburgh Airbase Redevelopment Corporation::ORG,Plattsburgh Airbase Redevelopment Corporation,ORG,"[""Plattsburgh Airbase Redevelopment Corporation""]"
Clinton County Airport::LOC,Clinton County Airport,LOC,"[""Clinton County Airport""]"
"June 18, 2007::TIME","June 18, 2007",TIME,"[""June 18, 2007""]"
United States Department of Transportation::ORG,United States Department of Transportation,ORG,"[""United States Department of Transportation""]"
Essential Air Service::MISC,Essential Air Service,MISC,"[""Essential Air Service""]"
National Plan of Integrated Airport Systems::MISC,National Plan of Integrated Airport Systems,MISC,"[""National Plan of Integrated Airport Systems""]"
Federal Aviation Administration::ORG,Federal Aviation Administration,ORG,"[""FAA"", ""Federal Aviation Administration""]"
"45,998::NUM","45,998",NUM,"[""45,998""]"
"73,159::NUM","73,159",NUM,"[""73,159""]"
"94,808::NUM","94,808",NUM,"[""94,808""]"
"139,698::NUM","139,698",NUM,"[""139,698""]"
Free Reformed Churches of North America::ORG,Free Reformed Churches of North America,ORG,"[""FRCNA"", ""Free Reformed Churches of North America""]"
Word of God::MISC,Word of God,MISC,"[""Word of God""]"
Belgic Confession::MISC,Belgic Confession,MISC,"[""Belgic Confession""]"
Heidelberg Catechism::MISC,Heidelberg Catechism,MISC,"[""Heidelberg Catechism""]"
Canons of Dort::MISC,Canons of Dort,MISC,"[""Canons of Dort""]"
Calvinism::MISC,Calvinism,MISC,"[""Calvinism""]"
Christian Reformed Churches in the Netherlands::ORG,Christian Reformed Churches in the Netherlands,ORG,"[""CGKN"", ""Christelijke Gereformeerde Kerken"", ""Christian Reformed Churches in the Netherlands""]"
Free Reformed Churches of Australia::ORG,Free Reformed Churches of Australia,ORG,"[""Free Reformed Churches of Australia""]"
Free Reformed Churches of South Africa::ORG,Free Reformed Churches of South Africa,ORG,"[""Free Reformed Churches of South Africa""]"
S.T.::MISC,S.T.,MISC,"[""S.T."", ""grenade"", ""sticky bomb""]"
Dunkirk evacuation::MISC,Dunkirk evacuation,MISC,"[""Dunkirk evacuation""]"
MIR(c )::ORG,MIR(c ),ORG,"[""MIR(c )""]"
Millis Jefferis::PER,Millis Jefferis,PER,"[""Millis Jefferis""]"
Stuart Macrae::PER,Stuart Macrae,PER,"[""Stuart Macrae""]"
five - second::TIME,five - second,TIME,"[""five - second""]"
Ordnance Board of the War Department::ORG,Ordnance Board of the War Department,ORG,"[""Ordnance Board of the War Department""]"
Winston Churchill::PER,Winston Churchill,PER,"[""Churchill"", ""Winston Churchill""]"
North Africa::LOC,North Africa,LOC,"[""Africa"", ""Ancient Egypt"", ""Ancient Rome"", ""Chad"", ""Morocco"", ""North Africa"", ""Sahara"", ""Senegal"", ""Texas Hill Country"", ""Tunisia""]"
Anzio Beachhead::LOC,Anzio Beachhead,LOC,"[""Anzio Beachhead""]"
First Special Service Force::ORG,First Special Service Force,ORG,"[""First Special Service Force""]"
Australian Army::ORG,Australian Army,ORG,"[""Australian Army""]"
New Guinea campaign::MISC,New Guinea campaign,MISC,"[""New Guinea campaign""]"
French Resistance::MISC,French Resistance,MISC,"[""French Resistance""]"
Kiribati::LOC,Kiribati,LOC,"[""Kiribati""]"
United Nations General Assembly::ORG,United Nations General Assembly,ORG,"[""United Nations General Assembly""]"
77::NUM,77,NUM,"[""77""]"
Jio::ORG,Jio,ORG,"[""Jio"", ""Reliance Jio Infocomm Limited""]"
Reliance Industries::ORG,Reliance Industries,ORG,"[""Reliance Industries"", ""Reliance Industries Limited""]"
Navi Mumbai::LOC,Navi Mumbai,LOC,"[""Navi Mumbai""]"
LTE::MISC,LTE,MISC,"[""LTE""]"
2 G::MISC,2 G,MISC,"[""2 G""]"
3 G::MISC,3 G,MISC,"[""3 G""]"
Jio soft::ORG,Jio soft,ORG,"[""Jio soft""]"
27 December 2015::TIME,27 December 2015,TIME,"[""27 December 2015""]"
Dhirubhai Ambani::PER,Dhirubhai Ambani,PER,"[""Dhirubhai Ambani""]"
5 September 2016::TIME,5 September 2016,TIME,"[""5 September 2016""]"
5 July 2018::TIME,5 July 2018,TIME,"[""5 July 2018""]"
Gigafiber::MISC,Gigafiber,MISC,"[""Gigafiber""]"
Mukesh Ambani::PER,Mukesh Ambani,PER,"[""Mukesh Ambani""]"
Annual General Meeting::MISC,Annual General Meeting,MISC,"[""Annual General Meeting""]"
Mullion::LOC,Mullion,LOC,"[""Mullion""]"
Lizard Peninsula::LOC,Lizard Peninsula,LOC,"[""Lizard Peninsula""]"
Helston::LOC,Helston,LOC,"[""Helston""]"
five miles::NUM,five miles,NUM,"[""five miles""]"
Mullion Cove::LOC,Mullion Cove,LOC,"[""Mullion Cove""]"
Predannack::LOC,Predannack,LOC,"[""Predannack""]"
Trewoon::LOC,Trewoon,LOC,"[""Trewoon""]"
Meaver::LOC,Meaver,LOC,"[""Meaver""]"
Gunwalloe::LOC,Gunwalloe,LOC,"[""Gunwalloe""]"
Cury::LOC,Cury,LOC,"[""Cury""]"
Grade - Ruan::LOC,Grade - Ruan,LOC,"[""Grade - Ruan""]"
Landewednack::LOC,Landewednack,LOC,"[""Landewednack""]"
Mount's Bay::LOC,Mount's Bay,LOC,"[""Mount's Bay""]"
Mullion Island::LOC,Mullion Island,LOC,"[""Mullion Island""]"
half a mile::NUM,half a mile,NUM,"[""half a mile""]"
0.8 km::NUM,0.8 km,NUM,"[""0.8 km""]"
Sentiments songes::MISC,Sentiments songes,MISC,"[""Sentiments songes""]"
Liar feelings::MISC,Liar feelings,MISC,"[""Liar feelings""]"
Kølig Kaj::PER,Kølig Kaj,PER,"[""Kølig Kaj""]"
Stemmen i mit liv::MISC,Stemmen i mit liv,MISC,"[""Stemmen i mit liv""]"
E.N.I.::ORG,E.N.I.,ORG,"[""E.N.I.""]"
Probudi me::MISC,Probudi me,MISC,"[""Probudi me""]"
95::NUM,95,NUM,"[""95""]"
Marie Line::PER,Marie Line,PER,"[""Marie Line""]"
Où aller::MISC,Où aller,MISC,"[""Où aller""]"
Asian Netball Championship::MISC,Asian Netball Championship,MISC,"[""Asian Netball Championship"", ""Asian Netball Championships""]"
Colombo::LOC,Colombo,LOC,"[""Colombo""]"
Maldives::LOC,Maldives,LOC,"[""Maldives""]"
Malaysian Netball Association::ORG,Malaysian Netball Association,ORG,"[""Malaysian Netball Association""]"
Asian Youth Netball Championship::MISC,Asian Youth Netball Championship,MISC,"[""Asian Youth Netball Championship""]"
Sri lanka::LOC,Sri lanka,LOC,"[""Sri lanka""]"
captain::MISC,captain,MISC,"[""captain"", ""captains""]"
Official Baseball Rule 4.03 Comment::MISC,Official Baseball Rule 4.03 Comment,MISC,"[""Official Baseball Rule 4.03 Comment""]"
Rule 4.01 Comment::MISC,Rule 4.01 Comment,MISC,"[""Rule 4.01 Comment""]"
Jerry Remy::PER,Jerry Remy,PER,"[""Jerry Remy""]"
California Angels::ORG,California Angels,ORG,"[""California Angels""]"
Mets::ORG,Mets,ORG,"[""Mets""]"
David Wright::PER,David Wright,PER,"[""David Wright""]"
Adrian Beltre::PER,Adrian Beltre,PER,"[""Adrian Beltre""]"
Texas Rangers::ORG,Texas Rangers,ORG,"[""Texas Rangers""]"
NHL - style::MISC,NHL - style,MISC,"[""NHL - style""]"
Mike Sweeney::PER,Mike Sweeney,PER,"[""Mike Sweeney""]"
John Franco::PER,John Franco,PER,"[""John Franco""]"
Jason Varitek::PER,Jason Varitek,PER,"[""Jason Varitek""]"
Niagara Stars::ORG,Niagara Stars,ORG,"[""Niagara Stars"", ""Stars""]"
Canadian Baseball League::ORG,Canadian Baseball League,ORG,"[""Canadian Baseball League""]"
Welland::LOC,Welland,LOC,"[""Welland""]"
Pete LaCock::PER,Pete LaCock,PER,"[""Pete LaCock""]"
Peter Marshall::PER,Peter Marshall,PER,"[""Peter Marshall""]"
Dave MacLean::PER,Dave MacLean,PER,"[""Dave"", ""Dave MacLean""]"
Sony Discman::MISC,Sony Discman,MISC,"[""Sony Discman""]"
Ugadi::MISC,Ugadi,MISC,"[""Samvatsarādi"", ""Ugadi"", ""Ugādi"", ""Yugadi""]"
New Year 's Day::TIME,New Year 's Day,TIME,"[""New Year 's Day""]"
Chaitra::LOC,Chaitra,LOC,"[""Chaitra""]"
Muggulu::MISC,Muggulu,MISC,"[""Muggulu"", ""Rangoli""]"
toranalu::MISC,toranalu,MISC,"[""toranalu""]"
Torana::MISC,Torana,MISC,"[""Torana""]"
Kannada Hindu::ORG,Kannada Hindu,ORG,"[""Kannada Hindu""]"
New Year::MISC,New Year,MISC,"[""New Year""]"
Gudi Padwa::MISC,Gudi Padwa,MISC,"[""Gudi Padwa""]"
Noordeloos::LOC,Noordeloos,LOC,"[""Noordeloos"", ""Nordeloos""]"
Giessenlanden::LOC,Giessenlanden,LOC,"[""Giessenlanden""]"
Gorinchem::LOC,Gorinchem,LOC,"[""Gorinchem""]"
1816::NUM,1816,NUM,"[""1816""]"
0.14 km²::NUM,0.14 km²,NUM,"[""0.14 km²""]"
370::NUM,370,NUM,"[""370""]"
Ottawa County::LOC,Ottawa County,LOC,"[""Ottawa County""]"
mid-1800s::TIME,mid-1800s,TIME,"[""mid-1800s""]"
Zeeland::LOC,Zeeland,LOC,"[""Zeeland""]"
The Kaiser Aluminum Hour::MISC,The Kaiser Aluminum Hour,MISC,"[""The Kaiser Aluminum Hour""]"
9:30 pm Eastern time::TIME,9:30 pm Eastern time,TIME,"[""9:30 pm Eastern time""]"
Armstrong Circle Theatre::LOC,Armstrong Circle Theatre,LOC,"[""Armstrong Circle Theatre""]"
"July 3, 1956::TIME","July 3, 1956",TIME,"[""July 3, 1956""]"
"June 18, 1957::TIME","June 18, 1957",TIME,"[""June 18, 1957""]"
Kaiser Aluminum Company::ORG,Kaiser Aluminum Company,ORG,"[""Kaiser Aluminum Company""]"
Fireside Theater::MISC,Fireside Theater,MISC,"[""Fireside Theater""]"
Paul Newman::PER,Paul Newman,PER,"[""Paul Newman""]"
Army Game::MISC,Army Game,MISC,"[""Army Game""]"
Ralph Bellamy::PER,Ralph Bellamy,PER,"[""Ralph Bellamy""]"
MacDonald Carey::PER,MacDonald Carey,PER,"[""MacDonald Carey""]"
Hume Cronyn::PER,Hume Cronyn,PER,"[""Hume Cronyn""]"
Robert Culp::PER,Robert Culp,PER,"[""Robert Culp""]"
Kim Hunter::PER,Kim Hunter,PER,"[""Kim Hunter""]"
Forrest Tucker::PER,Forrest Tucker,PER,"[""Forrest Tucker""]"
Jack Warden::PER,Jack Warden,PER,"[""Jack Warden""]"
Dennis Hopper::PER,Dennis Hopper,PER,"[""Dennis Hopper""]"
Natalie Wood::PER,Natalie Wood,PER,"[""Natalie Wood""]"
Montagnani::PER,Montagnani,PER,"[""Montagnani"", ""Renzo Montagnani""]"
11 September 1930::TIME,11 September 1930,TIME,"[""11 September 1930""]"
22 May 1997::TIME,22 May 1997,TIME,"[""22 May 1997""]"
Alessandria::LOC,Alessandria,LOC,"[""Alessandria""]"
Piedmont::LOC,Piedmont,LOC,"[""Piedmont""]"
Erminio Macario::PER,Erminio Macario,PER,"[""Erminio Macario""]"
Metello::MISC,Metello,MISC,"[""Metello""]"
Amici miei::MISC,Amici miei,MISC,"[""Amici miei""]"
Don Fumino::PER,Don Fumino,PER,"[""Don Fumino""]"
Michel Piccoli::PER,Michel Piccoli,PER,"[""Michel Piccoli""]"
Charles Bronson::PER,Charles Bronson,PER,"[""Charles Bronson""]"
Philippe Noiret::PER,Philippe Noiret,PER,"[""Philippe Noiret""]"
all'italiana::MISC,all'italiana,MISC,"[""all'italiana""]"
Edwige Fenech::PER,Edwige Fenech,PER,"[""Edwige Fenech""]"
Alvaro Vitali::PER,Alvaro Vitali,PER,"[""Alvaro Vitali""]"
Sunnyside::LOC,Sunnyside,LOC,"[""Sunnyside""]"
Aquasco::LOC,Aquasco,LOC,"[""Aquasco""]"
Prince George 's County::LOC,Prince George 's County,LOC,"[""Prince George 's County""]"
five bay::NUM,five bay,NUM,"[""five bay""]"
18th::TIME,18th,TIME,"[""18th""]"
mid 19th century::TIME,mid 19th century,TIME,"[""mid 19th century""]"
1804::TIME,1804,TIME,"[""1804""]"
Aquasco community::LOC,Aquasco community,LOC,"[""Aquasco community""]"
Thomas Stone::PER,Thomas Stone,PER,"[""Thomas Stone""]"
United States Declaration of Independence::MISC,United States Declaration of Independence,MISC,"[""United States Declaration of Independence""]"
"3,473::NUM","3,473",NUM,"[""3,473""]"
American Jews::ORG,American Jews,ORG,"[""American Jews""]"
Benjamin B.::PER,Benjamin B.,PER,"[""Benjamin B.""]"
Levy::PER,Levy,PER,"[""Levy""]"
1st New York Volunteer infantry::ORG,1st New York Volunteer infantry,ORG,"[""1st New York Volunteer infantry""]"
New York Volunteer infantry::ORG,New York Volunteer infantry,ORG,"[""New York Volunteer infantry""]"
Battle of Glendale::MISC,Battle of Glendale,MISC,"[""Battle of Glendale""]"
June 30 1862::TIME,June 30 1862,TIME,"[""June 30 1862""]"
seventeen years old::NUM,seventeen years old,NUM,"[""seventeen years old""]"
Henry Heller::PER,Henry Heller,PER,"[""Henry Heller""]"
David Orbansky::PER,David Orbansky,PER,"[""David Orbansky""]"
Samuel Gross::PER,Samuel Gross,PER,"[""Samuel Gross""]"
Jewish American Marine::ORG,Jewish American Marine,ORG,"[""Jewish American Marine""]"
Fort Riviere::LOC,Fort Riviere,LOC,"[""Fort Riviere""]"
Tibor Rubin::PER,Tibor Rubin,PER,"[""Tibor Rubin""]"
55 years::TIME,55 years,TIME,"[""55 years""]"
Stahl::PER,Stahl,PER,"[""Augusto Stahl"", ""Stahl"", ""Theóphile Auguste Stahl""]"
Bergamo::LOC,Bergamo,LOC,"[""Bergamo""]"
"May 23 , 1828::TIME","May 23 , 1828",TIME,"[""May 23 , 1828""]"
Alsace::LOC,Alsace,LOC,"[""Alsace""]"
"October 30 , 1877::TIME","October 30 , 1877",TIME,"[""October 30 , 1877""]"
Recife::LOC,Recife,LOC,"[""Recife""]"
"December 31, 1853::TIME","December 31, 1853",TIME,"[""December 31, 1853""]"
Thames::LOC,Thames,LOC,"[""Thames""]"
Royal Mail::ORG,Royal Mail,ORG,"[""Royal Mail""]"
Pernambuco::LOC,Pernambuco,LOC,"[""Pernambuco""]"
Rio de Janeiro::LOC,Rio de Janeiro,LOC,"[""Rio de Janeiro""]"
D. Pedro II::PER,D. Pedro II,PER,"[""D. Pedro II"", ""Dom Pedro II""]"
Photographer of the Imperial House::MISC,Photographer of the Imperial House,MISC,"[""Photographer of the Imperial House"", ""Photographo da Casa Imperial""]"
"April 21, 1862::TIME","April 21, 1862",TIME,"[""April 21, 1862""]"
Dozing Green::MISC,Dozing Green,MISC,"[""DOZING GREEN"", ""Dozing Green""]"
Dir En Grey::ORG,Dir En Grey,ORG,"[""Dir En Grey""]"
"October 24, 2007::TIME","October 24, 2007",TIME,"[""October 24, 2007""]"
iTunes Store::MISC,iTunes Store,MISC,"[""iTunes Store""]"
the end of October::TIME,the end of October,TIME,"[""the end of October""]"
Hydra -666-::MISC,Hydra -666-,MISC,"[""Hydra -666-""]"
Agitated Screams of Maggots::MISC,Agitated Screams of Maggots,MISC,"[""Agitated Screams of Maggots""]"
The Drifting Classroom::MISC,The Drifting Classroom,MISC,"[""The Drifting Classroom""]"
Kazuo Umezu::PER,Kazuo Umezu,PER,"[""Kazuo Umezu""]"
In Weal or Woe::MISC,In Weal or Woe,MISC,"[""In Weal or Woe""]"
Uroboros::MISC,Uroboros,MISC,"[""Uroboros""]"
Glass Skin::MISC,Glass Skin,MISC,"[""Glass Skin""]"
MTV2::MISC,MTV2,MISC,"[""MTV2""]"
Headbangers Ball::MISC,Headbangers Ball,MISC,"[""Headbangers Ball""]"
Weißkamm::LOC,Weißkamm,LOC,"[""Weißkamm""]"
Alpine::LOC,Alpine,LOC,"[""Alpine""]"
Weißkugel::LOC,Weißkugel,LOC,"[""Weißkugel""]"
Wildspitze::LOC,Wildspitze,LOC,"[""Wildspitze""]"
Ötztal Alps::LOC,Ötztal Alps,LOC,"[""Ötztal Alps""]"
20 kilometres::NUM,20 kilometres,NUM,"[""20 kilometres""]"
Sölden::LOC,Sölden,LOC,"[""Sölden""]"
Glockturmkamm::LOC,Glockturmkamm,LOC,"[""Glockturmkamm""]"
Kaunergrat::LOC,Kaunergrat,LOC,"[""Kaunergrat""]"
Geigenkamm::LOC,Geigenkamm,LOC,"[""Geigenkamm""]"
Schnalskamm::LOC,Schnalskamm,LOC,"[""Schnalskamm""]"
Gepatschferner::LOC,Gepatschferner,LOC,"[""Gepatschferner""]"
Mittelbergferner::LOC,Mittelbergferner,LOC,"[""Mittelbergferner""]"
Kesselwandferner::LOC,Kesselwandferner,LOC,"[""Kesselwandferner""]"
Vernagtferner::LOC,Vernagtferner,LOC,"[""Vernagtferner""]"
Taschachferner::LOC,Taschachferner,LOC,"[""Taschachferner""]"
Fluchtkogel::LOC,Fluchtkogel,LOC,"[""Fluchtkogel""]"
Hochvernagtspitze::LOC,Hochvernagtspitze,LOC,"[""Hochvernagtspitze""]"
Hinterer Brunnenkogel::LOC,Hinterer Brunnenkogel,LOC,"[""Hinterer Brunnenkogel""]"
Hinterer Brochkogel::LOC,Hinterer Brochkogel,LOC,"[""Hinterer Brochkogel""]"
Proteus::MISC,Proteus,MISC,"[""Proteus""]"
Ed Key::PER,Ed Key,PER,"[""David Kanaga"", ""Ed Key"", ""Key""]"
Vita::MISC,Vita,MISC,"[""Vita""]"
Curve Studios::ORG,Curve Studios,ORG,"[""Curve Studios""]"
Best Audio::MISC,Best Audio,MISC,"[""Best Audio""]"
Indiecade awards::MISC,Indiecade awards,MISC,"[""Indiecade awards""]"
Independent Games Festival::MISC,Independent Games Festival,MISC,"[""Independent Games Festival""]"
Nuovo Award::MISC,Nuovo Award,MISC,"[""Nuovo Award""]"
Garmendia::PER,Garmendia,PER,"[""Garmendia"", ""Reconquista""]"
Garmendia de Iraurgui::LOC,Garmendia de Iraurgui,LOC,"[""Garmendia de Iraurgui"", ""Salvatierra de Iraurgui""]"
Argent::MISC,Argent,MISC,"[""Argent""]"
Reppas::PER,Reppas,PER,"[""Reppas"", ""Vasileios Reppas""]"
"November 4, 1988::TIME","November 4, 1988",TIME,"[""November 4, 1988""]"
2007 Greek national championships::MISC,2007 Greek national championships,MISC,"[""2007 Greek national championships""]"
UCI Track World Rankings::MISC,UCI Track World Rankings,MISC,"[""UCI Track World Rankings""]"
Athanasios Mantzouranis::PER,Athanasios Mantzouranis,PER,"[""Athanasios Mantzouranis""]"
Panagiotis Voukelatos::PER,Panagiotis Voukelatos,PER,"[""Panagiotis Voukelatos""]"
45.645::NUM,45.645,NUM,"[""45.645""]"
59.152 km / h::NUM,59.152 km / h,NUM,"[""59.152   km / h""]"
10.966::NUM,10.966,NUM,"[""10.966""]"
65.657 km / h::NUM,65.657 km / h,NUM,"[""65.657   km / h""]"
200 m::NUM,200 m,NUM,"[""200 m"", ""200   m""]"
four tenths of a second::TIME,four tenths of a second,TIME,"[""four tenths of a second""]"
0.4::NUM,0.4,NUM,"[""0.4""]"
Como::LOC,Como,LOC,"[""Como""]"
Province of Como::LOC,Province of Como,LOC,"[""Province of Como""]"
Lake Como::LOC,Lake Como,LOC,"[""Lake Como""]"
Duomo::LOC,Duomo,LOC,"[""Duomo""]"
Diocese of Como::LOC,Diocese of Como,LOC,"[""Diocese of Como""]"
Basilica of Sant'Abbondio::LOC,Basilica of Sant'Abbondio,LOC,"[""Basilica of Sant'Abbondio""]"
Villa Olmo::LOC,Villa Olmo,LOC,"[""Villa Olmo""]"
Tempio Voltiano::LOC,Tempio Voltiano,LOC,"[""Tempio Voltiano""]"
Teatro Sociale::LOC,Teatro Sociale,LOC,"[""Teatro Sociale""]"
Broletto::LOC,Broletto,LOC,"[""Broletto""]"
Casa del Fascio::LOC,Casa del Fascio,LOC,"[""Casa del Fascio""]"
"215,320::NUM","215,320",NUM,"[""215,320""]"
Caecilius::PER,Caecilius,PER,"[""Caecilius""]"
Catullus::PER,Catullus,PER,"[""Catullus""]"
the 1st century BCE::TIME,the 1st century BCE,TIME,"[""the 1st century BCE""]"
Pliny the Elder::PER,Pliny the Elder,PER,"[""Pliny the Elder""]"
Pliny the Younger::PER,Pliny the Younger,PER,"[""Pliny the Younger""]"
Pope Innocent XI::PER,Pope Innocent XI,PER,"[""Pope Innocent XI""]"
Alessandro Volta::PER,Alessandro Volta,PER,"[""Alessandro Volta""]"
Cosima Liszt::PER,Cosima Liszt,PER,"[""Cosima Liszt""]"
Bayreuth Festival::MISC,Bayreuth Festival,MISC,"[""Bayreuth Festival""]"
Australian Fabians::ORG,Australian Fabians,ORG,"[""Australian Fabian Society"", ""Australian Fabians""]"
Fabian Society::ORG,Fabian Society,ORG,"[""Fabian Society""]"
Fabianism::MISC,Fabianism,MISC,"[""Fabianism""]"
Charles Marson::PER,Charles Marson,PER,"[""Charles Marson""]"
Fabians::ORG,Fabians,ORG,"[""Fabians""]"
David Charleston::PER,David Charleston,PER,"[""David Charleston""]"
Robert Guthrie::PER,Robert Guthrie,PER,"[""Robert Guthrie""]"
John McPherson::PER,John McPherson,PER,"[""John McPherson""]"
Lucy Morice::PER,Lucy Morice,PER,"[""Lucy Morice""]"
UK Fabian Society::ORG,UK Fabian Society,ORG,"[""UK Fabian Society""]"
ALP::ORG,ALP,ORG,"[""ALP"", ""Australian Labor Party""]"
Eva Cox::PER,Eva Cox,PER,"[""Eva Cox""]"
Gough Whitlam::PER,Gough Whitlam,PER,"[""Gough Whitlam""]"
Three Forms::MISC,Three Forms,MISC,"[""BH 72"", ""Three Forms""]"
Hepworth::PER,Hepworth,PER,"[""Barbara Hepworth"", ""Hepworth""]"
Ben Nicholson::PER,Ben Nicholson,PER,"[""Ben Nicholson""]"
October 1934::TIME,October 1934,TIME,"[""October 1934""]"
Seravezza::LOC,Seravezza,LOC,"[""Seravezza""]"
1.5::NUM,1.5,NUM,"[""1.5""]"
Le Corbusier::PER,Le Corbusier,PER,"[""Le Corbusier""]"
Brancusi::PER,Brancusi,PER,"[""Brancusi""]"
Arp::PER,Arp,PER,"[""Arp""]"
Nicholson::PER,Nicholson,PER,"[""Nicholson""]"
John Desmond Bernal::PER,John Desmond Bernal,PER,"[""John Desmond Bernal""]"
""" 7&5 "" exhibition::MISC",""" 7&5 "" exhibition",MISC,"[""\"" 7&5 \"" exhibition""]"
Abstract and Concrete Art::MISC,Abstract and Concrete Art,MISC,"[""Abstract and Concrete Art""]"
J.R. Marcus Brumwell::PER,J.R. Marcus Brumwell,PER,"[""J.R. Marcus Brumwell""]"
Tate Britain::LOC,Tate Britain,LOC,"[""Tate Britain""]"
Sagdeev::PER,Sagdeev,PER,"[""Roald Zinnurovich Sagdeev"", ""Sagdeev""]"
26 December 1932::TIME,26 December 1932,TIME,"[""26 December 1932""]"
Space Research Institute of the USSR Academy of Sciences::ORG,Space Research Institute of the USSR Academy of Sciences,ORG,"[""Space Research Institute of the USSR Academy of Sciences""]"
Mikhail Gorbachev::PER,Mikhail Gorbachev,PER,"[""Mikhail Gorbachev""]"
"University of Maryland , College Park::ORG","University of Maryland , College Park",ORG,"[""University of Maryland , College Park""]"
"University of Maryland College of Computer , Mathematical , and Natural Sciences::ORG","University of Maryland College of Computer , Mathematical , and Natural Sciences",ORG,"[""University of Maryland College of Computer , Mathematical , and Natural Sciences""]"
Albright Stonebridge Group::ORG,Albright Stonebridge Group,ORG,"[""Albright Stonebridge Group""]"
